;authors;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
2777;large s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2778;zhao q;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2779;kute v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2780;chen m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2781;smits jm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2782;luyckx va;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.01282051282051282;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2783;moosa mr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.01282051282051282;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2784;tolba rh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2785;barsdorf nw;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2786;trautwein c;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2787;tacke f;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2788;sann l;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2789;dumont m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2790;hong b;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2791;santosh d;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2792;purves d;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2793;byrne p;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2794;tsui s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2795;prabhu a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2796;baines ls;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2797;prasad n;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2798;holland g;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2799;connors m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2800;macdonald si;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2801;macdonald s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2802;birchall iw;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2803;blackmer j;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2804;de lima ml;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2805;de freitas rap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2806;low g;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2807;patel vh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2808;lee kh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2809;kumar a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2810;mccluskey sa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2811;menendez de leon b;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2812;hariharan s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2813;wasowicz m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2814;shick-makaroff k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2815;laufer g;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2816;morresi a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2817;escher m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2818;lamuela-naulin m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2819;bollondi c;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2820;flores menendez p;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2821;hurst sa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2822;tinckam k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2823;rose c;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2824;lesage j;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2825;hsu cc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2826;toews m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2827;landsberg dn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2828;vermeulen n;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2829;haddow g;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2830;seymour t;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2831;faulkner-jones a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2832;shu w;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2833;kim i;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2834;olowu wa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2835;cameron a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2836;sopko na;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2837;lazaro-munoz g;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2838;fung jy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2839;han p;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2840;zhang g;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2841;marazuela r;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2842;mahillo b;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2843;lough d;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2844;bivalacqua tj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2845;redett rj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2846;mazaheri m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2847;sadegh beigee f;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2848;jaji z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2849;joyce m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2850;tuffaha sh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2851;zimbrean p;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2852;barnes a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2853;deem mj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2854;artru f;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2855;louvet a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2856;mathurin p;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2857;lucey mr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2858;srinivas c;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2859;zarrabi ad;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2860;arnold j;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2861;luo m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2862;ramirez j;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2863;ross vc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2864;bottomley mj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2865;spies pv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2866;opondo d;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2867;al-qaoud t;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2868;bezuidenhout k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2869;nel jd;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2870;bailey b;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2871;okechukwu o;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2872;ackermann h;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2873;yao d;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2874;liu r;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2875;chen t;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2876;asim m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2877;al-maslamani y;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2878;al-malki h;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2879;vervelde j;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2880;goldsmith pm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2881;chen f;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2882;willock ep;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2883;ciccarone m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2884;fu l;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2885;kallan mj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2886;jackson kr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2887;barba dt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2888;ashuntantang g;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2889;ichikawa k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2890;guvercin ch;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2891;lin yp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2892;falconer sj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2893;papachristos s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2894;nash p;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2895;androshchuk v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2896;sudan d;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2897;clayville ka;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2898;kuntz kk;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2899;wandless d;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2900;schaffer rl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2901;mccune kr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2902;mekeel kl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2903;pelletier sj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2904;singer al;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2905;dhai a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2906;asberg a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2907;bergan s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2908;claes v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2909;volpp k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2910;goel an;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2911;iyengar a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2912;schowengerdt k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2913;fiore ac;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2914;huddleston cb;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
2915;mukesh n;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
