;lemmas;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
8347;favourably;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8348;heavy;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8349;disaster;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8350;102.3;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8351;fidelity;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8352;unforeseen;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8353;246.9;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8354;trustworthiness;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8355;taylor;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8356;congruent;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8357;cathartic;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8358;nonprimary;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8359;preterm;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8360;tnfsf10;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8361;bax;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8362;bak1;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8363;sharia;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8364;faslg;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8365;fas;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8366;paternalists;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8367;fadd;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8368;tradd;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8369;serial;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8370;corticomedullary;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8371;0.56;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8372;casp-10;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8373;casp-9;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8374;casp-8;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8375;fisp;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8376;scrutinized;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8377;nf;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8378;kb1;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8379;antiapoptotic;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8380;card-18;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8381;363;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8382;zealanders;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8383;aorta;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8384;modulate;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8385;433;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8386;worldview;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8387;comprehend;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8388;lively;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8389;axiomatic;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8390;unlikelihood;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8391;tbk1;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8392;ikbkb;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8393;paracoronal;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8394;reliant;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8395;naip;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8396;ramadan;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8397;senstive;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8398;precession;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8399;14.6;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8400;proapoptotic;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8401;fluctuate;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8402;63.3;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8403;0.59;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8404;past.optimal;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8405;ptsd;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8406;tradable;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8407;3.45;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8408;hyperacute;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8409;inheritor;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8410;succession;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8411;12,000;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8412;overdosing;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8413;115,000;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8414;benefits.extracorporeal;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8415;casp-3;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8416;trialle;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8417;regenerable;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8418;problematically;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8419;abject;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8420;oeuvre;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8421;singularity;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8422;ratify;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8423;alan;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8424;unfeasible;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8425;pairwise;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8426;fallacy;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8427;kid;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8428;candid;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8429;widow;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8430;preexplantation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8431;client;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8432;directional;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8433;village;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8434;maclennan;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8435;desperately;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8436;swirl;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8437;imperfect;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8438;monster'--as;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8439;unavailable;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8440;elusive;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8441;n=25;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8442;coherent;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8443;stollery;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8444;cdc;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8445;uneventful;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8446;quaternary;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8447;owner;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8448;semistructure;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8449;carolina;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8450;hangzhou;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8451;durham;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8452;16-year;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8453;lymphoid;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8454;unworthy;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8455;mosque;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8456;s.;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8457;n=36;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8458;sassari;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8459;sardinia;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8460;insemination;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8461;distressful;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8462;surplus;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8463;decriminalize;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8464;subjugate;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8465;percival;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8466;eighteenth;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8467;fragmented;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8468;punish;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8469;extimate;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8470;20,892;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8471;itinerant;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8472;1903;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8473;wrongly;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8474;prefix;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8475;torah;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8476;responsa;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8477;.006;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8478;talmud;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8479;mishnah;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8480;bible;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8481;fellow;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8482;idly;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8483;group.the;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8484;326;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8485;faltering;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8486;alberta;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8487;confide;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
